Label,channel,time,condition,total_vRNAs,cytosolic_RNAs,repSites,mol_per_repSite,repeat_exp
CoV-FISH-01C_R2_10h_INF_00014_cleared__results_cell_0.npz,gRNA,10,Untreated,120,101,8,2.375,R5
CoV-FISH-01C_R2_10h_INF_00014_cleared__results_cell_1.npz,gRNA,10,Untreated,0,0,0,NA,R5
CoV-FISH-01C_R2_10h_INF_00014_cleared__results_cell_2.npz,gRNA,10,Untreated,487,358,47,2.74468085106383,R5
CoV-FISH-01C_R2_10h_INF_00014_cleared__results_cell_3.npz,gRNA,10,Untreated,222,177,15,3,R5
CoV-FISH-01C_R2_10h_INF_00014_cleared__results_cell_4.npz,gRNA,10,Untreated,313,256,21,2.7142857142857144,R5
CoV-FISH-01C_R2_10h_INF_00014_cleared__results_cell_5.npz,gRNA,10,Untreated,357,285,24,3,R5
CoV-FISH-01C_R2_10h_INF_00014_cleared__results_cell_6.npz,gRNA,10,Untreated,127,108,8,2.375,R5
CoV-FISH-01C_R2_10h_INF_00014_cleared__results_cell_7.npz,gRNA,10,Untreated,12,12,0,NA,R5
CoV-FISH-01C_R2_10h_INF_00014_cleared__results_cell_8.npz,gRNA,10,Untreated,46,44,1,2,R5
CoV-FISH-01C_R2_10h_INF_00015_cleared__results_cell_0.npz,ORFN,10,Untreated,1817,1399,161,2.5962732919254656,R5
CoV-FISH-01C_R2_10h_INF_00015_cleared__results_cell_1.npz,ORFN,10,Untreated,129,115,6,2.3333333333333335,R5
CoV-FISH-01C_R2_10h_INF_00015_cleared__results_cell_10.npz,ORFN,10,Untreated,204,179,10,2.5,R5
CoV-FISH-01C_R2_10h_INF_00015_cleared__results_cell_11.npz,ORFN,10,Untreated,633,484,31,4.806451612903226,R5
CoV-FISH-01C_R2_10h_INF_00015_cleared__results_cell_12.npz,ORFN,10,Untreated,398,335,26,2.423076923076923,R5
CoV-FISH-01C_R2_10h_INF_00015_cleared__results_cell_13.npz,ORFN,10,Untreated,326,307,8,2.375,R5
CoV-FISH-01C_R2_10h_INF_00015_cleared__results_cell_14.npz,ORFN,10,Untreated,49,42,3,2.3333333333333335,R5
CoV-FISH-01C_R2_10h_INF_00015_cleared__results_cell_15.npz,ORFN,10,Untreated,171,163,2,4,R5
CoV-FISH-01C_R2_10h_INF_00015_cleared__results_cell_16.npz,ORFN,10,Untreated,87,83,2,2,R5
CoV-FISH-01C_R2_10h_INF_00015_cleared__results_cell_17.npz,ORFN,10,Untreated,35,35,0,NA,R5
CoV-FISH-01C_R2_10h_INF_00015_cleared__results_cell_18.npz,ORFN,10,Untreated,49,41,4,2,R5
CoV-FISH-01C_R2_10h_INF_00015_cleared__results_cell_2.npz,ORFN,10,Untreated,315,192,16,7.6875,R5
CoV-FISH-01C_R2_10h_INF_00015_cleared__results_cell_3.npz,ORFN,10,Untreated,271,250,4,5.25,R5
CoV-FISH-01C_R2_10h_INF_00015_cleared__results_cell_4.npz,ORFN,10,Untreated,200,182,9,2,R5
CoV-FISH-01C_R2_10h_INF_00015_cleared__results_cell_5.npz,ORFN,10,Untreated,415,302,19,5.947368421052632,R5
CoV-FISH-01C_R2_10h_INF_00015_cleared__results_cell_6.npz,ORFN,10,Untreated,149,141,4,2,R5
CoV-FISH-01C_R2_10h_INF_00015_cleared__results_cell_7.npz,ORFN,10,Untreated,375,265,30,3.6666666666666665,R5
CoV-FISH-01C_R2_10h_INF_00015_cleared__results_cell_8.npz,ORFN,10,Untreated,317,258,8,7.375,R5
CoV-FISH-01C_R2_10h_INF_00015_cleared__results_cell_9.npz,ORFN,10,Untreated,94,76,9,2,R5
CoV-FISH-01C_R2_10h_INF_00015_cleared__results_cell_0.npz,gRNA,10,Untreated,651,519,30,4.4,R5
CoV-FISH-01C_R2_10h_INF_00015_cleared__results_cell_1.npz,gRNA,10,Untreated,75,67,4,2,R5
CoV-FISH-01C_R2_10h_INF_00015_cleared__results_cell_10.npz,gRNA,10,Untreated,111,90,9,2.3333333333333335,R5
CoV-FISH-01C_R2_10h_INF_00015_cleared__results_cell_11.npz,gRNA,10,Untreated,450,382,28,2.4285714285714284,R5
CoV-FISH-01C_R2_10h_INF_00015_cleared__results_cell_12.npz,gRNA,10,Untreated,325,277,22,2.1818181818181817,R5
CoV-FISH-01C_R2_10h_INF_00015_cleared__results_cell_13.npz,gRNA,10,Untreated,312,289,10,2.3,R5
CoV-FISH-01C_R2_10h_INF_00015_cleared__results_cell_14.npz,gRNA,10,Untreated,25,23,1,2,R5
CoV-FISH-01C_R2_10h_INF_00015_cleared__results_cell_15.npz,gRNA,10,Untreated,173,160,6,2.1666666666666665,R5
CoV-FISH-01C_R2_10h_INF_00015_cleared__results_cell_16.npz,gRNA,10,Untreated,64,53,5,2.2,R5
CoV-FISH-01C_R2_10h_INF_00015_cleared__results_cell_17.npz,gRNA,10,Untreated,34,32,1,2,R5
CoV-FISH-01C_R2_10h_INF_00015_cleared__results_cell_18.npz,gRNA,10,Untreated,65,56,3,3,R5
CoV-FISH-01C_R2_10h_INF_00015_cleared__results_cell_2.npz,gRNA,10,Untreated,43,38,2,2.5,R5
CoV-FISH-01C_R2_10h_INF_00015_cleared__results_cell_3.npz,gRNA,10,Untreated,267,265,1,2,R5
CoV-FISH-01C_R2_10h_INF_00015_cleared__results_cell_4.npz,gRNA,10,Untreated,224,204,9,2.2222222222222223,R5
CoV-FISH-01C_R2_10h_INF_00015_cleared__results_cell_5.npz,gRNA,10,Untreated,176,172,2,2,R5
CoV-FISH-01C_R2_10h_INF_00015_cleared__results_cell_6.npz,gRNA,10,Untreated,165,161,2,2,R5
CoV-FISH-01C_R2_10h_INF_00015_cleared__results_cell_7.npz,gRNA,10,Untreated,108,102,3,2,R5
CoV-FISH-01C_R2_10h_INF_00015_cleared__results_cell_8.npz,gRNA,10,Untreated,177,164,6,2.1666666666666665,R5
CoV-FISH-01C_R2_10h_INF_00015_cleared__results_cell_9.npz,gRNA,10,Untreated,60,60,0,NA,R5
CoV-FISH-01C_R2_10h_INF_00016_cleared__results_cell_0.npz,ORFN,10,Untreated,105,105,0,NA,R5
CoV-FISH-01C_R2_10h_INF_00016_cleared__results_cell_1.npz,ORFN,10,Untreated,50,31,4,4.75,R5
CoV-FISH-01C_R2_10h_INF_00016_cleared__results_cell_10.npz,ORFN,10,Untreated,1210,924,74,3.864864864864865,R5
CoV-FISH-01C_R2_10h_INF_00016_cleared__results_cell_11.npz,ORFN,10,Untreated,77,68,4,2.25,R5
CoV-FISH-01C_R2_10h_INF_00016_cleared__results_cell_12.npz,ORFN,10,Untreated,58,53,2,2.5,R5
CoV-FISH-01C_R2_10h_INF_00016_cleared__results_cell_13.npz,ORFN,10,Untreated,753,469,44,6.454545454545454,R5
CoV-FISH-01C_R2_10h_INF_00016_cleared__results_cell_2.npz,ORFN,10,Untreated,60,58,1,2,R5
CoV-FISH-01C_R2_10h_INF_00016_cleared__results_cell_3.npz,ORFN,10,Untreated,292,220,21,3.4285714285714284,R5
CoV-FISH-01C_R2_10h_INF_00016_cleared__results_cell_4.npz,ORFN,10,Untreated,1145,922,68,3.2794117647058822,R5
CoV-FISH-01C_R2_10h_INF_00016_cleared__results_cell_5.npz,ORFN,10,Untreated,228,200,13,2.1538461538461537,R5
CoV-FISH-01C_R2_10h_INF_00016_cleared__results_cell_6.npz,ORFN,10,Untreated,293,231,14,4.428571428571429,R5
CoV-FISH-01C_R2_10h_INF_00016_cleared__results_cell_7.npz,ORFN,10,Untreated,719,660,21,2.8095238095238093,R5
CoV-FISH-01C_R2_10h_INF_00016_cleared__results_cell_8.npz,ORFN,10,Untreated,977,687,73,3.9726027397260273,R5
CoV-FISH-01C_R2_10h_INF_00016_cleared__results_cell_9.npz,ORFN,10,Untreated,287,260,13,2.076923076923077,R5
CoV-FISH-01C_R2_10h_INF_00016_cleared__results_cell_0.npz,gRNA,10,Untreated,91,91,0,NA,R5
CoV-FISH-01C_R2_10h_INF_00016_cleared__results_cell_1.npz,gRNA,10,Untreated,9,9,0,NA,R5
CoV-FISH-01C_R2_10h_INF_00016_cleared__results_cell_10.npz,gRNA,10,Untreated,649,423,57,3.9649122807017543,R5
CoV-FISH-01C_R2_10h_INF_00016_cleared__results_cell_11.npz,gRNA,10,Untreated,93,83,5,2,R5
CoV-FISH-01C_R2_10h_INF_00016_cleared__results_cell_12.npz,gRNA,10,Untreated,99,97,1,2,R5
CoV-FISH-01C_R2_10h_INF_00016_cleared__results_cell_13.npz,gRNA,10,Untreated,416,311,15,7,R5
CoV-FISH-01C_R2_10h_INF_00016_cleared__results_cell_2.npz,gRNA,10,Untreated,94,81,6,2.1666666666666665,R5
CoV-FISH-01C_R2_10h_INF_00016_cleared__results_cell_3.npz,gRNA,10,Untreated,135,125,5,2,R5
CoV-FISH-01C_R2_10h_INF_00016_cleared__results_cell_4.npz,gRNA,10,Untreated,1002,753,65,3.830769230769231,R5
CoV-FISH-01C_R2_10h_INF_00016_cleared__results_cell_5.npz,gRNA,10,Untreated,243,192,20,2.55,R5
CoV-FISH-01C_R2_10h_INF_00016_cleared__results_cell_6.npz,gRNA,10,Untreated,219,203,7,2.2857142857142856,R5
CoV-FISH-01C_R2_10h_INF_00016_cleared__results_cell_7.npz,gRNA,10,Untreated,642,614,10,2.8,R5
CoV-FISH-01C_R2_10h_INF_00016_cleared__results_cell_8.npz,gRNA,10,Untreated,688,593,34,2.7941176470588234,R5
CoV-FISH-01C_R2_10h_INF_00016_cleared__results_cell_9.npz,gRNA,10,Untreated,370,335,16,2.1875,R5
CoV-FISH-01C_R2_10h_INF_00017_cleared__results_cell_0.npz,ORFN,10,Untreated,0,0,0,NA,R5
CoV-FISH-01C_R2_10h_INF_00017_cleared__results_cell_1.npz,ORFN,10,Untreated,28,24,2,2,R5
CoV-FISH-01C_R2_10h_INF_00017_cleared__results_cell_10.npz,ORFN,10,Untreated,359,324,10,3.5,R5
CoV-FISH-01C_R2_10h_INF_00017_cleared__results_cell_11.npz,ORFN,10,Untreated,295,245,19,2.6315789473684212,R5
CoV-FISH-01C_R2_10h_INF_00017_cleared__results_cell_12.npz,ORFN,10,Untreated,2592,1972,167,3.712574850299401,R5
CoV-FISH-01C_R2_10h_INF_00017_cleared__results_cell_13.npz,ORFN,10,Untreated,173,143,12,2.5,R5
CoV-FISH-01C_R2_10h_INF_00017_cleared__results_cell_14.npz,ORFN,10,Untreated,698,468,27,8.518518518518519,R5
CoV-FISH-01C_R2_10h_INF_00017_cleared__results_cell_15.npz,ORFN,10,Untreated,407,270,28,4.892857142857143,R5
CoV-FISH-01C_R2_10h_INF_00017_cleared__results_cell_16.npz,ORFN,10,Untreated,0,0,0,NA,R5
CoV-FISH-01C_R2_10h_INF_00017_cleared__results_cell_17.npz,ORFN,10,Untreated,220,200,6,3.3333333333333335,R5
CoV-FISH-01C_R2_10h_INF_00017_cleared__results_cell_18.npz,ORFN,10,Untreated,126,120,3,2,R5
CoV-FISH-01C_R2_10h_INF_00017_cleared__results_cell_19.npz,ORFN,10,Untreated,237,191,13,3.5384615384615383,R5
CoV-FISH-01C_R2_10h_INF_00017_cleared__results_cell_2.npz,ORFN,10,Untreated,24,18,2,3,R5
CoV-FISH-01C_R2_10h_INF_00017_cleared__results_cell_3.npz,ORFN,10,Untreated,40,34,3,2,R5
CoV-FISH-01C_R2_10h_INF_00017_cleared__results_cell_4.npz,ORFN,10,Untreated,93,71,4,5.5,R5
CoV-FISH-01C_R2_10h_INF_00017_cleared__results_cell_5.npz,ORFN,10,Untreated,4,4,0,NA,R5
CoV-FISH-01C_R2_10h_INF_00017_cleared__results_cell_6.npz,ORFN,10,Untreated,4,4,0,NA,R5
CoV-FISH-01C_R2_10h_INF_00017_cleared__results_cell_7.npz,ORFN,10,Untreated,167,157,4,2.5,R5
CoV-FISH-01C_R2_10h_INF_00017_cleared__results_cell_8.npz,ORFN,10,Untreated,55,48,2,3.5,R5
CoV-FISH-01C_R2_10h_INF_00017_cleared__results_cell_9.npz,ORFN,10,Untreated,500,381,36,3.3055555555555554,R5
CoV-FISH-01C_R2_10h_INF_00017_cleared__results_cell_0.npz,gRNA,10,Untreated,0,0,0,NA,R5
CoV-FISH-01C_R2_10h_INF_00017_cleared__results_cell_1.npz,gRNA,10,Untreated,37,35,1,2,R5
CoV-FISH-01C_R2_10h_INF_00017_cleared__results_cell_10.npz,gRNA,10,Untreated,496,434,27,2.2962962962962963,R5
CoV-FISH-01C_R2_10h_INF_00017_cleared__results_cell_11.npz,gRNA,10,Untreated,254,200,22,2.4545454545454546,R5
CoV-FISH-01C_R2_10h_INF_00017_cleared__results_cell_12.npz,gRNA,10,Untreated,1511,953,93,6,R5
CoV-FISH-01C_R2_10h_INF_00017_cleared__results_cell_13.npz,gRNA,10,Untreated,82,61,10,2.1,R5
CoV-FISH-01C_R2_10h_INF_00017_cleared__results_cell_14.npz,gRNA,10,Untreated,437,359,36,2.1666666666666665,R5
CoV-FISH-01C_R2_10h_INF_00017_cleared__results_cell_15.npz,gRNA,10,Untreated,719,432,38,7.552631578947368,R5
CoV-FISH-01C_R2_10h_INF_00017_cleared__results_cell_16.npz,gRNA,10,Untreated,0,0,0,NA,R5
CoV-FISH-01C_R2_10h_INF_00017_cleared__results_cell_17.npz,gRNA,10,Untreated,603,434,35,4.828571428571428,R5
CoV-FISH-01C_R2_10h_INF_00017_cleared__results_cell_18.npz,gRNA,10,Untreated,286,227,24,2.4583333333333335,R5
CoV-FISH-01C_R2_10h_INF_00017_cleared__results_cell_19.npz,gRNA,10,Untreated,319,283,17,2.1176470588235294,R5
CoV-FISH-01C_R2_10h_INF_00017_cleared__results_cell_2.npz,gRNA,10,Untreated,24,18,3,2,R5
CoV-FISH-01C_R2_10h_INF_00017_cleared__results_cell_3.npz,gRNA,10,Untreated,63,59,2,2,R5
CoV-FISH-01C_R2_10h_INF_00017_cleared__results_cell_4.npz,gRNA,10,Untreated,295,197,11,8.909090909090908,R5
CoV-FISH-01C_R2_10h_INF_00017_cleared__results_cell_5.npz,gRNA,10,Untreated,13,13,0,NA,R5
CoV-FISH-01C_R2_10h_INF_00017_cleared__results_cell_6.npz,gRNA,10,Untreated,22,18,2,2,R5
CoV-FISH-01C_R2_10h_INF_00017_cleared__results_cell_7.npz,gRNA,10,Untreated,228,218,4,2.5,R5
CoV-FISH-01C_R2_10h_INF_00017_cleared__results_cell_8.npz,gRNA,10,Untreated,42,33,4,2.25,R5
CoV-FISH-01C_R2_10h_INF_00017_cleared__results_cell_9.npz,gRNA,10,Untreated,21580,11222,150,69.05333333333333,R5
CoV-FISH-01C_R2_10h_INF_00018_cleared__results_cell_0.npz,ORFN,10,Untreated,0,0,0,NA,R5
CoV-FISH-01C_R2_10h_INF_00018_cleared__results_cell_1.npz,ORFN,10,Untreated,60,49,4,2.75,R5
CoV-FISH-01C_R2_10h_INF_00018_cleared__results_cell_10.npz,ORFN,10,Untreated,513,417,35,2.742857142857143,R5
CoV-FISH-01C_R2_10h_INF_00018_cleared__results_cell_11.npz,ORFN,10,Untreated,141,120,10,2.1,R5
CoV-FISH-01C_R2_10h_INF_00018_cleared__results_cell_12.npz,ORFN,10,Untreated,223,186,16,2.3125,R5
CoV-FISH-01C_R2_10h_INF_00018_cleared__results_cell_13.npz,ORFN,10,Untreated,298,282,8,2,R5
CoV-FISH-01C_R2_10h_INF_00018_cleared__results_cell_14.npz,ORFN,10,Untreated,174,146,9,3.111111111111111,R5
CoV-FISH-01C_R2_10h_INF_00018_cleared__results_cell_15.npz,ORFN,10,Untreated,344,301,14,3.0714285714285716,R5
CoV-FISH-01C_R2_10h_INF_00018_cleared__results_cell_16.npz,ORFN,10,Untreated,45,41,2,2,R5
CoV-FISH-01C_R2_10h_INF_00018_cleared__results_cell_17.npz,ORFN,10,Untreated,285,186,27,3.6666666666666665,R5
CoV-FISH-01C_R2_10h_INF_00018_cleared__results_cell_18.npz,ORFN,10,Untreated,282,179,29,3.5517241379310347,R5
CoV-FISH-01C_R2_10h_INF_00018_cleared__results_cell_19.npz,ORFN,10,Untreated,28,26,1,2,R5
CoV-FISH-01C_R2_10h_INF_00018_cleared__results_cell_2.npz,ORFN,10,Untreated,188,170,9,2,R5
CoV-FISH-01C_R2_10h_INF_00018_cleared__results_cell_20.npz,ORFN,10,Untreated,78,58,5,4,R5
CoV-FISH-01C_R2_10h_INF_00018_cleared__results_cell_3.npz,ORFN,10,Untreated,103,76,8,3.375,R5
CoV-FISH-01C_R2_10h_INF_00018_cleared__results_cell_4.npz,ORFN,10,Untreated,53,45,1,8,R5
CoV-FISH-01C_R2_10h_INF_00018_cleared__results_cell_5.npz,ORFN,10,Untreated,61,54,3,2.3333333333333335,R5
CoV-FISH-01C_R2_10h_INF_00018_cleared__results_cell_6.npz,ORFN,10,Untreated,113,95,6,3,R5
CoV-FISH-01C_R2_10h_INF_00018_cleared__results_cell_7.npz,ORFN,10,Untreated,264,238,9,2.888888888888889,R5
CoV-FISH-01C_R2_10h_INF_00018_cleared__results_cell_8.npz,ORFN,10,Untreated,223,193,14,2.142857142857143,R5
CoV-FISH-01C_R2_10h_INF_00018_cleared__results_cell_9.npz,ORFN,10,Untreated,1957,1514,136,3.2573529411764706,R5
CoV-FISH-01C_R2_10h_INF_00018_cleared__results_cell_0.npz,gRNA,10,Untreated,0,0,0,NA,R5
CoV-FISH-01C_R2_10h_INF_00018_cleared__results_cell_1.npz,gRNA,10,Untreated,84,76,4,2,R5
CoV-FISH-01C_R2_10h_INF_00018_cleared__results_cell_10.npz,gRNA,10,Untreated,1330,826,127,3.968503937007874,R5
CoV-FISH-01C_R2_10h_INF_00018_cleared__results_cell_11.npz,gRNA,10,Untreated,113,102,5,2.2,R5
CoV-FISH-01C_R2_10h_INF_00018_cleared__results_cell_12.npz,gRNA,10,Untreated,320,247,32,2.28125,R5
CoV-FISH-01C_R2_10h_INF_00018_cleared__results_cell_13.npz,gRNA,10,Untreated,443,396,23,2.0434782608695654,R5
CoV-FISH-01C_R2_10h_INF_00018_cleared__results_cell_14.npz,gRNA,10,Untreated,198,157,11,3.727272727272727,R5
CoV-FISH-01C_R2_10h_INF_00018_cleared__results_cell_15.npz,gRNA,10,Untreated,329,298,15,2.066666666666667,R5
CoV-FISH-01C_R2_10h_INF_00018_cleared__results_cell_16.npz,gRNA,10,Untreated,67,57,5,2,R5
CoV-FISH-01C_R2_10h_INF_00018_cleared__results_cell_17.npz,gRNA,10,Untreated,125,104,8,2.625,R5
CoV-FISH-01C_R2_10h_INF_00018_cleared__results_cell_18.npz,gRNA,10,Untreated,2329,1296,68,15.191176470588236,R5
CoV-FISH-01C_R2_10h_INF_00018_cleared__results_cell_19.npz,gRNA,10,Untreated,59,55,2,2,R5
CoV-FISH-01C_R2_10h_INF_00018_cleared__results_cell_2.npz,gRNA,10,Untreated,91,91,0,NA,R5
CoV-FISH-01C_R2_10h_INF_00018_cleared__results_cell_20.npz,gRNA,10,Untreated,94,90,2,2,R5
CoV-FISH-01C_R2_10h_INF_00018_cleared__results_cell_3.npz,gRNA,10,Untreated,61,51,4,2.5,R5
CoV-FISH-01C_R2_10h_INF_00018_cleared__results_cell_4.npz,gRNA,10,Untreated,98,90,4,2,R5
CoV-FISH-01C_R2_10h_INF_00018_cleared__results_cell_5.npz,gRNA,10,Untreated,37,35,1,2,R5
CoV-FISH-01C_R2_10h_INF_00018_cleared__results_cell_6.npz,gRNA,10,Untreated,87,77,5,2,R5
CoV-FISH-01C_R2_10h_INF_00018_cleared__results_cell_7.npz,gRNA,10,Untreated,171,164,3,2.3333333333333335,R5
CoV-FISH-01C_R2_10h_INF_00018_cleared__results_cell_8.npz,gRNA,10,Untreated,167,143,11,2.1818181818181817,R5
CoV-FISH-01C_R2_10h_INF_00018_cleared__results_cell_9.npz,gRNA,10,Untreated,1358,958,109,3.669724770642202,R5
CoV-FISH-01C_R2_10h_INF_00019_cleared__results_cell_0.npz,ORFN,10,Untreated,58,45,3,4.333333333333333,R5
CoV-FISH-01C_R2_10h_INF_00019_cleared__results_cell_1.npz,ORFN,10,Untreated,289,226,12,5.25,R5
CoV-FISH-01C_R2_10h_INF_00019_cleared__results_cell_10.npz,ORFN,10,Untreated,3048,2554,186,2.6559139784946235,R5
CoV-FISH-01C_R2_10h_INF_00019_cleared__results_cell_11.npz,ORFN,10,Untreated,0,0,0,NA,R5
CoV-FISH-01C_R2_10h_INF_00019_cleared__results_cell_12.npz,ORFN,10,Untreated,698,620,31,2.5161290322580645,R5
CoV-FISH-01C_R2_10h_INF_00019_cleared__results_cell_13.npz,ORFN,10,Untreated,8860,7232,630,2.5841269841269843,R5
CoV-FISH-01C_R2_10h_INF_00019_cleared__results_cell_2.npz,ORFN,10,Untreated,131,109,8,2.75,R5
CoV-FISH-01C_R2_10h_INF_00019_cleared__results_cell_3.npz,ORFN,10,Untreated,1119,850,38,7.078947368421052,R5
CoV-FISH-01C_R2_10h_INF_00019_cleared__results_cell_4.npz,ORFN,10,Untreated,50,50,0,NA,R5
CoV-FISH-01C_R2_10h_INF_00019_cleared__results_cell_5.npz,ORFN,10,Untreated,110,92,3,6,R5
CoV-FISH-01C_R2_10h_INF_00019_cleared__results_cell_6.npz,ORFN,10,Untreated,151,137,6,2.3333333333333335,R5
CoV-FISH-01C_R2_10h_INF_00019_cleared__results_cell_7.npz,ORFN,10,Untreated,296,257,15,2.6,R5
CoV-FISH-01C_R2_10h_INF_00019_cleared__results_cell_8.npz,ORFN,10,Untreated,1319,1212,24,4.458333333333333,R5
CoV-FISH-01C_R2_10h_INF_00019_cleared__results_cell_9.npz,ORFN,10,Untreated,13,13,0,NA,R5
CoV-FISH-01C_R2_10h_INF_00019_cleared__results_cell_0.npz,gRNA,10,Untreated,64,52,3,4,R5
CoV-FISH-01C_R2_10h_INF_00019_cleared__results_cell_1.npz,gRNA,10,Untreated,202,193,4,2.25,R5
CoV-FISH-01C_R2_10h_INF_00019_cleared__results_cell_10.npz,gRNA,10,Untreated,1062,723,80,4.2375,R5
CoV-FISH-01C_R2_10h_INF_00019_cleared__results_cell_11.npz,gRNA,10,Untreated,0,0,0,NA,R5
CoV-FISH-01C_R2_10h_INF_00019_cleared__results_cell_12.npz,gRNA,10,Untreated,338,301,16,2.3125,R5
CoV-FISH-01C_R2_10h_INF_00019_cleared__results_cell_13.npz,gRNA,10,Untreated,5548,3641,412,4.628640776699029,R5
CoV-FISH-01C_R2_10h_INF_00019_cleared__results_cell_2.npz,gRNA,10,Untreated,70,67,1,3,R5
CoV-FISH-01C_R2_10h_INF_00019_cleared__results_cell_3.npz,gRNA,10,Untreated,663,610,23,2.3043478260869565,R5
CoV-FISH-01C_R2_10h_INF_00019_cleared__results_cell_4.npz,gRNA,10,Untreated,1,1,0,NA,R5
CoV-FISH-01C_R2_10h_INF_00019_cleared__results_cell_5.npz,gRNA,10,Untreated,142,136,3,2,R5
CoV-FISH-01C_R2_10h_INF_00019_cleared__results_cell_6.npz,gRNA,10,Untreated,136,134,1,2,R5
CoV-FISH-01C_R2_10h_INF_00019_cleared__results_cell_7.npz,gRNA,10,Untreated,339,285,16,3.375,R5
CoV-FISH-01C_R2_10h_INF_00019_cleared__results_cell_8.npz,gRNA,10,Untreated,404,378,6,4.333333333333333,R5
CoV-FISH-01C_R2_10h_INF_00019_cleared__results_cell_9.npz,gRNA,10,Untreated,0,0,0,NA,R5
CoV-FISH-01C_R2_10h_INF_00020_cleared__results_cell_0.npz,ORFN,10,Untreated,170,131,12,3.25,R5
CoV-FISH-01C_R2_10h_INF_00020_cleared__results_cell_1.npz,ORFN,10,Untreated,0,0,0,NA,R5
CoV-FISH-01C_R2_10h_INF_00020_cleared__results_cell_10.npz,ORFN,10,Untreated,340,255,26,3.269230769230769,R5
CoV-FISH-01C_R2_10h_INF_00020_cleared__results_cell_11.npz,ORFN,10,Untreated,266,230,16,2.25,R5
CoV-FISH-01C_R2_10h_INF_00020_cleared__results_cell_12.npz,ORFN,10,Untreated,102,70,12,2.6666666666666665,R5
CoV-FISH-01C_R2_10h_INF_00020_cleared__results_cell_13.npz,ORFN,10,Untreated,470,350,37,3.2432432432432434,R5
CoV-FISH-01C_R2_10h_INF_00020_cleared__results_cell_14.npz,ORFN,10,Untreated,156,131,9,2.7777777777777777,R5
CoV-FISH-01C_R2_10h_INF_00020_cleared__results_cell_15.npz,ORFN,10,Untreated,1003,735,101,2.6534653465346536,R5
CoV-FISH-01C_R2_10h_INF_00020_cleared__results_cell_16.npz,ORFN,10,Untreated,1086,763,83,3.891566265060241,R5
CoV-FISH-01C_R2_10h_INF_00020_cleared__results_cell_17.npz,ORFN,10,Untreated,503,419,21,4,R5
CoV-FISH-01C_R2_10h_INF_00020_cleared__results_cell_2.npz,ORFN,10,Untreated,21,15,3,2,R5
CoV-FISH-01C_R2_10h_INF_00020_cleared__results_cell_3.npz,ORFN,10,Untreated,424,388,15,2.4,R5
CoV-FISH-01C_R2_10h_INF_00020_cleared__results_cell_4.npz,ORFN,10,Untreated,218,182,10,3.6,R5
CoV-FISH-01C_R2_10h_INF_00020_cleared__results_cell_5.npz,ORFN,10,Untreated,0,0,0,NA,R5
CoV-FISH-01C_R2_10h_INF_00020_cleared__results_cell_6.npz,ORFN,10,Untreated,171,136,7,5,R5
CoV-FISH-01C_R2_10h_INF_00020_cleared__results_cell_7.npz,ORFN,10,Untreated,260,242,7,2.5714285714285716,R5
CoV-FISH-01C_R2_10h_INF_00020_cleared__results_cell_8.npz,ORFN,10,Untreated,536,381,35,4.428571428571429,R5
CoV-FISH-01C_R2_10h_INF_00020_cleared__results_cell_9.npz,ORFN,10,Untreated,250,209,18,2.2777777777777777,R5
CoV-FISH-01C_R2_10h_INF_00020_cleared__results_cell_0.npz,gRNA,10,Untreated,71,58,5,2.6,R5
CoV-FISH-01C_R2_10h_INF_00020_cleared__results_cell_1.npz,gRNA,10,Untreated,0,0,0,NA,R5
CoV-FISH-01C_R2_10h_INF_00020_cleared__results_cell_10.npz,gRNA,10,Untreated,167,142,11,2.272727272727273,R5
CoV-FISH-01C_R2_10h_INF_00020_cleared__results_cell_11.npz,gRNA,10,Untreated,221,190,14,2.2142857142857144,R5
CoV-FISH-01C_R2_10h_INF_00020_cleared__results_cell_12.npz,gRNA,10,Untreated,23,21,1,2,R5
CoV-FISH-01C_R2_10h_INF_00020_cleared__results_cell_13.npz,gRNA,10,Untreated,206,167,18,2.1666666666666665,R5
CoV-FISH-01C_R2_10h_INF_00020_cleared__results_cell_14.npz,gRNA,10,Untreated,103,78,7,3.5714285714285716,R5
CoV-FISH-01C_R2_10h_INF_00020_cleared__results_cell_15.npz,gRNA,10,Untreated,477,337,42,3.3333333333333335,R5
CoV-FISH-01C_R2_10h_INF_00020_cleared__results_cell_16.npz,gRNA,10,Untreated,847,519,15,21.866666666666667,R5
CoV-FISH-01C_R2_10h_INF_00020_cleared__results_cell_17.npz,gRNA,10,Untreated,465,415,24,2.0833333333333335,R5
CoV-FISH-01C_R2_10h_INF_00020_cleared__results_cell_2.npz,gRNA,10,Untreated,38,31,3,2.3333333333333335,R5
CoV-FISH-01C_R2_10h_INF_00020_cleared__results_cell_3.npz,gRNA,10,Untreated,237,220,8,2.125,R5
CoV-FISH-01C_R2_10h_INF_00020_cleared__results_cell_4.npz,gRNA,10,Untreated,153,135,7,2.5714285714285716,R5
CoV-FISH-01C_R2_10h_INF_00020_cleared__results_cell_5.npz,gRNA,10,Untreated,0,0,0,NA,R5
CoV-FISH-01C_R2_10h_INF_00020_cleared__results_cell_6.npz,gRNA,10,Untreated,117,96,5,4.2,R5
CoV-FISH-01C_R2_10h_INF_00020_cleared__results_cell_7.npz,gRNA,10,Untreated,107,98,4,2.25,R5
